,School Year,Building Code,DBN,Location Name,Location Code,Major N,Oth N,NoCrim N,Prop N,Vio N,TotalCrimes
100,2013-14,K054,13K054,P.S. 054 Samuel C. Barnes,K054,1.0,0.0,0.0,0.0,1.0,2.0
101,2013-14,K055,23K493,Brooklyn Collegiate: A College Board School,K493,,,,,,0.0
102,2013-14,K055,84K626      ,Achievement First Brownsville Charter School,K626,,,,,,0.0
103,2013-14,K055,,2021 BERGEN STREET CONSOLIDATED LOCATION,,0.0,5.0,7.0,3.0,1.0,16.0
104,2013-14,K056,13K351,The Urban Assembly Unison School,K351,,,,,,0.0
105,2013-14,K056,13K103,Satellite Three,K103,,,,,,0.0
106,2013-14,K056,13K056,P.S. 056 Lewis H. Latimer,K056,,,,,,0.0
107,2013-14,K056,,170 GATES AVENUE CONSOLIDATED LOCATION,,0.0,0.0,0.0,0.0,0.0,0.0
108,2013-14,K057,16K688,The Brooklyn Academy of Global Finance,K688,,,,,,0.0
109,2013-14,K071,14K071,Juan Morel Campos Secondary School,K071,,,,,,0.0
110,2013-14,K057,16K385,"School of Business, Finance and Entrepreneurship",K385,,,,,,0.0
111,2013-14,K104,20K104,P.S./I.S. 104 The Fort Hamilton School,K104,0.0,1.0,2.0,1.0,0.0,4.0
112,2013-14,K057,16K057,J.H.S. 057 Whitelaw Reid,K057,,,,,,0.0
113,2013-14,K057,,125 STUYVESANT AVENUE CONSOLIDATED LOCATION,,2.0,3.0,4.0,2.0,1.0,12.0
114,2013-14,K058,15K058,P.S. 058 The Carroll,K058,0.0,0.0,0.0,0.0,0.0,0.0
115,2013-14,K059,84K125      ,Success Academy Charter School - Bed-Stuy 2,K125,,,,,,0.0
116,2013-14,K059,14K059,P.S. 059 William Floyd,K059,,,,,,0.0
117,2013-14,K059,,211 THROOP AVENUE CONSOLIDATED LOCATION,,0.0,1.0,0.0,0.0,0.0,1.0
118,2013-14,K061,17K061,M.S. 061 Dr. Gladstone H. Atwell,K061,2.0,6.0,8.0,3.0,4.0,23.0
119,2013-14,K062,20K062,J.H.S. 062 Ditmas,K062,0.0,2.0,0.0,1.0,1.0,4.0
120,2013-14,K066,18K066,P.S. 66,K066,0.0,0.0,0.0,0.0,0.0,0.0
121,2013-14,K067,13K067,P.S. 067 Charles A. Dorsey,K067,,,,,,0.0
122,2013-14,K067,84K536      ,Community Roots Charter School,K536,,,,,,0.0
123,2013-14,K067,,51 SAINT EDWARDS STREET CONSOLIDATED LOCATION,,0.0,2.0,2.0,1.0,0.0,5.0
124,2013-14,K068,18K068,I.S. 068 Isaac Bildersee,K068,2.0,10.0,7.0,3.0,7.0,29.0
125,2013-14,K069,20K069,P.S. 69 Vincent D. Grippo School,K069,0.0,0.0,0.0,0.0,0.0,0.0
126,2013-14,K071,84K037      ,Beginning with Children Charter School II,K037,,,,,,0.0
127,2013-14,K071,,215 HEYWARD STREET CONSOLIDATED LOCATION,,3.0,13.0,12.0,7.0,7.0,42.0
128,2013-14,K072,19K678,East New York Middle School of Excellence,K678,,,,,,0.0
129,2013-14,K072,19K677,East New York Elementary School of Excellence,K677,,,,,,0.0
130,2013-14,K072,,605 SHEPHERD AVENUE CONSOLIDATED LOCATION,,1.0,2.0,4.0,1.0,2.0,10.0
131,2013-14,K073,23K073,P.S. 073 Thomas S. Boyland,K073,,,,,,0.0
132,2013-14,K073,23K599,Brooklyn Landmark Elementary School,K599,,,,,,0.0
133,2013-14,K073,23K664,Brooklyn Environmental Exploration School (BEES),K664,,,,,,0.0
134,2013-14,K073,,251 MCDOUGAL STREET CONSOLIDATED LOCATION,,0.0,1.0,5.0,0.0,1.0,7.0
135,2013-14,K075,32K075,P.S. 075 Mayda Cortiella,K075,0.0,0.0,1.0,0.0,0.0,1.0
136,2013-14,K078,22K078,J.H.S. 078 Roy H. Mann,K078,1.0,3.0,7.0,1.0,3.0,15.0
137,2013-14,K081,16K081,P.S. 081 Thaddeus Stevens,K081,0.0,4.0,2.0,2.0,1.0,9.0
138,2013-14,K084,14K084,P.S. 084 Jose De Diego,K084,0.0,0.0,1.0,0.0,0.0,1.0
139,2013-14,K085,75K753,P.S. K753 - School for Career Development,K753,2.0,4.0,4.0,3.0,3.0,16.0
140,2013-14,K086,32K086,P.S. 086 The Irvington,K086,0.0,0.0,0.0,0.0,0.0,0.0
141,2013-14,K088,75K053,P.S. K053,K053,,,,,,0.0
142,2013-14,K088,15K088,J.H.S. 088 Peter Rouget,K088,,,,,,0.0
143,2013-14,K088,,544 7TH AVENUE CONSOLIDATED LOCATION,,0.0,7.0,4.0,3.0,3.0,17.0
144,2013-14,K090,21K090,P.S. 90 Edna Cohen School,K090,0.0,2.0,2.0,2.0,0.0,6.0
145,2013-14,K091,17K091,P.S. 091 The Albany Avenue School,K091,1.0,2.0,2.0,1.0,2.0,8.0
146,2013-14,K092,17K092,P.S. 092 Adrian Hegeman,K092,,,,,,0.0
147,2013-14,K092,84K796      ,Lefferts Gardens Charter School,K796,,,,,,0.0
148,2013-14,K092,,601 PARKSIDE AVENUE CONSOLIDATED LOCATION,,2.0,0.0,2.0,1.0,1.0,6.0
149,2013-14,K093,13K093,P.S. 093 William H. Prescott,K093,0.0,1.0,0.0,1.0,0.0,2.0
150,2013-14,K094,15K094,P.S. 094 The Henry Longfellow,K094,0.0,1.0,0.0,1.0,0.0,2.0
151,2013-14,K095,21K095,P.S. 095 The Gravesend,K095,0.0,0.0,3.0,0.0,0.0,3.0
152,2013-14,K096,21K096,I.S. 096 Seth Low,K096,0.0,3.0,8.0,1.0,1.0,13.0
153,2013-14,K097,21K097,P.S. 97 The Highlawn,K097,0.0,1.0,1.0,1.0,0.0,3.0
154,2013-14,K099,21K099,P.S. 099 Isaac Asimov,K099,0.0,0.0,1.0,0.0,0.0,1.0
155,2013-14,K100,21K100,P.S. 100 The Coney Island School,K100,1.0,0.0,1.0,0.0,1.0,3.0
156,2013-14,K101,21K101,P.S. 101 The Verrazano,K101,0.0,0.0,1.0,0.0,0.0,1.0
157,2013-14,K105,20K105,P.S. 105 The Blythebourne,K105,0.0,1.0,0.0,1.0,0.0,2.0
158,2013-14,K106,32K106,P.S. 106 Edward Everett Hale,K106,0.0,2.0,0.0,2.0,0.0,4.0
159,2013-14,K110,14K110,P.S. 110 The Monitor,K110,0.0,1.0,0.0,1.0,0.0,2.0
160,2013-14,K111,32K349,"I.S. 349 Math, Science & Tech.",K349,,,,,,0.0
161,2013-14,K111,32K347,I.S. 347 School of Humanities,K347,,,,,,0.0
162,2013-14,K111,,35 STARR STREET CONSOLIDATED LOCATION,,0.0,4.0,12.0,2.0,2.0,20.0
163,2013-14,K112,20K112,P.S. 112 Lefferts Park,K112,0.0,0.0,1.0,0.0,0.0,1.0
164,2013-14,K113,13K113,M.S. 113 Ronald Edmonds Learning Center,K113,1.0,1.0,0.0,2.0,0.0,4.0
165,2013-14,K114,18K114,P.S. 114 Ryder Elementary,K114,,,,,,0.0
166,2013-14,K114,84K379      ,Explore Excel Charter School,K379,,,,,,0.0
167,2013-14,K114,,1077 REMSEN AVENUE CONSOLIDATED LOCATION,,1.0,0.0,0.0,1.0,0.0,2.0
168,2013-14,K115,18K115,P.S. 115 Daniel Mucatel School,K115,0.0,1.0,1.0,1.0,0.0,3.0
169,2013-14,K116,32K116,P.S. 116 Elizabeth L Farrell,K116,0.0,0.0,0.0,0.0,0.0,0.0
170,2013-14,K117,13K596,MS 596 Peace Academy,K596,,,,,,0.0
171,2013-14,K117,13K616,Brooklyn High School for Leadership and Community,K616,,,,,,0.0
172,2013-14,K117,13K412,"Brooklyn Community High School of Communication, A",K412,,,,,,0.0
173,2013-14,K117,,300 WILLOUGHBY AVENUE CONSOLIDATED LOCATION,,0.0,2.0,2.0,0.0,2.0,6.0
174,2013-14,K119,22K119,P.S. 119 Amersfort,K119,0.0,0.0,1.0,0.0,0.0,1.0
175,2013-14,K120,14K120,P.S. 120 Carlos Tapia,K120,0.0,0.0,1.0,0.0,0.0,1.0
176,2013-14,K121,21K121,P.S. 121 Nelson A. Rockefeller,K121,0.0,0.0,0.0,0.0,0.0,0.0
177,2013-14,K123,32K123,P.S. 123 Suydam,K123,0.0,0.0,0.0,0.0,0.0,0.0
178,2013-14,K124,15K124,P.S. 124 Silas B. Dutcher,K124,0.0,0.0,0.0,0.0,0.0,0.0
179,2013-14,K126,84K693      ,Northside Charter High School,K693,,,,,,0.0
180,2013-14,K126,14K126,John Ericsson Middle School 126,K126,,,,,,0.0
181,2013-14,K126,84K689      ,Citizens of the World Charter School 1 Williamsbur,K689,,,,,,0.0
182,2013-14,K126,,424 LEONARD STREET CONSOLIDATED LOCATION,,0.0,5.0,5.0,1.0,1.0,12.0
183,2013-14,K127,20K127,P.S. 127 Mckinley Park,K127,0.0,0.0,0.0,0.0,0.0,0.0
184,2013-14,K128,21K128,P.S. 128 Bensonhurst,K128,0.0,0.0,0.0,0.0,0.0,0.0
185,2013-14,K130,15K130,P.S. 130 The Parkside,K130,0.0,0.0,0.0,0.0,0.0,0.0
186,2013-14,K131,15K131,P.S. 131 Brooklyn,K131,0.0,0.0,2.0,0.0,0.0,2.0
187,2013-14,K132,14K132,P.S. 132 The Conselyea School,K132,0.0,0.0,0.0,0.0,0.0,0.0
188,2013-14,K135,18K135,P.S. 135 Sheldon A. Brookner,K135,0.0,0.0,0.0,0.0,0.0,0.0
189,2013-14,K136,15K821,Sunset Park Prep,K821,,,,,,0.0
190,2013-14,K136,15K516,Sunset Park Avenues Elementary School,K516,,,,,,0.0
191,2013-14,K136,15K136,I.S. 136 Charles O. Dewey,K136,,,,,,0.0
192,2013-14,K136,,4004 4 AVENUE CONSOLIDATED LOCATION,,1.0,2.0,4.0,1.0,1.0,9.0
193,2013-14,K137,23K137,P.S./I.S. 137 Rachel Jean Mitchell,K137,1.0,1.0,3.0,1.0,1.0,7.0
194,2013-14,K138,84K756      ,Success Academy Prospect Heights (Brooklyn 6),K756,,,,,,0.0
195,2013-14,K138,17K138,P.S. 138 Brooklyn,K138,,,,,,0.0
196,2013-14,K138,,760 PROSPECT PLACE CONSOLIDATED LOCATION,,2.0,1.0,1.0,3.0,0.0,7.0
197,2013-14,K139,22K139,P.S. 139 Alexine A. Fenty,K139,2.0,0.0,1.0,2.0,0.0,5.0
198,2013-14,K142,15K146,P.S. 146,K146,,,,,,0.0
199,2013-14,K142,15K448,Brooklyn Secondary School for Collaborative Studie,K448,,,,,,0.0
200,2013-14,K142,,610 HENRY STREET CONSOLIDATED LOCATION,,1.0,8.0,6.0,6.0,2.0,23.0
201,2013-14,K145,32K145,P.S. 145 Andrew Jackson,K145,2.0,2.0,0.0,4.0,0.0,8.0
202,2013-14,K147,14K614,Young Women's Leadership School of Brooklyn,K614,,,,,,0.0
203,2013-14,K147,14K147,P.S. 147 Isaac Remsen,K147,,,,,,0.0
204,2013-14,K147,,325 BUSHWICK AVENUE CONSOLIDATED LOCATION,,1.0,3.0,1.0,3.0,1.0,9.0
205,2013-14,K148,75K373,P.S. 373 - Brooklyn Transition Center,K373,1.0,7.0,0.0,5.0,3.0,16.0
206,2013-14,K149,19K149,P.S. 149 Danny Kaye,K149,0.0,1.0,1.0,0.0,1.0,3.0
207,2013-14,K150,23K150,P.S. 150 Christopher,K150,,,,,,0.0
208,2013-14,K150,84K710      ,Brownsville Collegiate Charter School,K710,,,,,,0.0
209,2013-14,K150,,364 SACKMAN STREET CONSOLIDATED LOCATION,,1.0,1.0,2.0,1.0,1.0,6.0
210,2013-14,K151,32K151,P.S. 151 Lyndon B. Johnson,K151,0.0,0.0,0.0,0.0,0.0,0.0
211,2013-14,K152,22K152,School of Science & Technology,K152,,,,,,0.0
212,2013-14,K152,22K315,P.S. K315,K315,,,,,,0.0
213,2013-14,K152,,2310 GLENWOOD ROAD CONSOLIDATED LOCATION,,1.0,0.0,1.0,0.0,1.0,3.0
214,2013-14,K153,21K153,P.S. 153 Homecrest,K153,0.0,0.0,0.0,0.0,0.0,0.0
215,2013-14,K154,15K154,The Windsor Terrace School,K154,0.0,2.0,0.0,1.0,1.0,4.0
216,2013-14,K155,23K155,P.S./ I.S. 155 Nicholas Herkimer,K155,0.0,2.0,1.0,1.0,1.0,5.0
217,2013-14,K157,14K157,P.S. 157 Benjamin Franklin,K157,0.0,1.0,0.0,1.0,0.0,2.0
218,2013-14,K158,19K158,P.S. 158 Warwick,K158,0.0,1.0,0.0,1.0,0.0,2.0
219,2013-14,K159,19K159,P.S. 159 Isaac Pitkin,K159,1.0,0.0,0.0,1.0,0.0,2.0
220,2013-14,K160,20K160,P.S. 160 William T. Sampson,K160,0.0,0.0,0.0,0.0,0.0,0.0
221,2013-14,K161,17K161,P.S. 161 The Crown,K161,0.0,0.0,2.0,0.0,0.0,2.0
222,2013-14,K162,32K162,J.H.S. 162 The Willoughby,K162,0.0,1.0,2.0,0.0,0.0,3.0
223,2013-14,K163,20K748,P.S. 748 Brooklyn School for Global Scholars,K748,0.0,0.0,0.0,0.0,0.0,0.0
224,2013-14,K164,20K164,P.S. 164 Caesar Rodney,K164,0.0,0.0,0.0,0.0,0.0,0.0
225,2013-14,K165,23K165,P.S. 165 Ida Posner,K165,1.0,3.0,1.0,1.0,3.0,9.0
226,2013-14,K166,19K654,Van Siclen Community Middle School,K654,,,,,,0.0
227,2013-14,K166,19K166,J.H.S. 166 George Gershwin,K166,,,,,,0.0
228,2013-14,K166,,800 VAN SICLEN AVE CONSOLIDATED LOCATION,,1.0,7.0,5.0,4.0,2.0,19.0
229,2013-14,K167,84K741      ,Success Academy Crown Heights (Brooklyn 7),K741,,,,,,0.0
230,2013-14,K167,17K167,P.S. 167 The Parkway,K167,,,,,,0.0
231,2013-14,K167,17K532,New Bridges Elementary,K532,,,,,,0.0
232,2013-14,K167,,1025 EASTERN PARKWAY CONSOLIDATED LOCATION,,0.0,1.0,1.0,1.0,0.0,3.0
233,2013-14,K169,15K169,P.S. 169 Sunset Park,K169,0.0,0.0,1.0,0.0,0.0,1.0
234,2013-14,K170,20K170,Ralph A. Fabrizio School,K170,0.0,0.0,0.0,0.0,0.0,0.0
235,2013-14,K171,19K171,I.S. 171 Abraham Lincoln,K171,0.0,2.0,3.0,1.0,1.0,7.0
236,2013-14,K172,15K172,P.S. 172 Beacon School of Excellence,K172,0.0,0.0,0.0,0.0,0.0,0.0
237,2013-14,K174,19K663,School of the Future Brooklyn,K663,,,,,,0.0
238,2013-14,K174,19K174,P.S. 174 Dumont,K174,,,,,,0.0
239,2013-14,K174,19K557,Brooklyn Gardens Elementary School,K557,,,,,,0.0
240,2013-14,K208,18K208,P.S. 208 Elsa Ebeling,K208,0.0,0.0,0.0,0.0,0.0,0.0
241,2013-14,K174,,574 DUMONT AVENUE CONSOLIDATED LOCATION,,0.0,1.0,1.0,1.0,0.0,3.0
242,2013-14,K175,23K697,Teachers Preparatory High School,K697,,,,,,0.0
243,2013-14,K175,23K514,Frederick Douglass Academy VII High School,K514,,,,,,0.0
244,2013-14,K175,,226 BRISTOL STREET CONSOLIDATED LOCATION,,1.0,8.0,11.0,8.0,1.0,29.0
245,2013-14,K176,20K176,P.S. 176 Ovington,K176,0.0,3.0,0.0,3.0,0.0,6.0
246,2013-14,K177,21K177,P.S. 177 The Marlboro,K177,0.0,0.0,0.0,0.0,0.0,0.0
247,2013-14,K178,23K178,P.S. 178 Saint Clair Mckelway,K178,1.0,4.0,1.0,1.0,4.0,11.0
248,2013-14,K179,20K179,P.S. 179 Kensington,K179,0.0,1.0,1.0,1.0,0.0,3.0
249,2013-14,K180,20K180,The SEEALL Academy,K180,,,,,,0.0
250,2013-14,K180,75K231,P.S. K231,K231,,,,,,0.0
251,2013-14,K180,,5601 16 AVENUE CONSOLIDATED LOCATION,,1.0,4.0,0.0,3.0,1.0,9.0
252,2013-14,K181,17K181,P.S. 181 Brooklyn,K181,1.0,4.0,2.0,1.0,3.0,11.0
253,2013-14,K183,23K668,Riverdale Avenue Middle School,K668,,,,,,0.0
254,2013-14,K183,23K446,Riverdale Avenue Community School,K446,,,,,,0.0
255,2013-14,K183,23K634,General D. Chappie James Middle School of Science,K634,,,,,,0.0
256,2013-14,K183,23K631,General D. Chappie James Elementary School of Scie,K631,,,,,,0.0
257,2013-14,K183,,76 RIVERDALE AVENUE CONSOLIDATED LOCATION,,0.0,0.0,1.0,0.0,0.0,1.0
258,2013-14,K184,23K184,P.S. 184 Newport,K184,1.0,0.0,2.0,0.0,1.0,4.0
259,2013-14,K185,20K185,P.S. 185 Walter Kassenbrock,K185,0.0,0.0,0.0,0.0,0.0,0.0
260,2013-14,K186,20K186,P.S. 186 Dr. Irving A Gladstone,K186,1.0,2.0,1.0,2.0,0.0,6.0
261,2013-14,K188,21K188,P.S. 188 Michael E. Berdy,K188,1.0,0.0,2.0,1.0,0.0,4.0
262,2013-14,K189,17K189,P.S. 189 The Bilingual Center,K189,0.0,2.0,3.0,0.0,1.0,6.0
263,2013-14,K190,19K190,P.S. 190 Sheffield,K190,,,,,,0.0
264,2013-14,K190,19K311,Essence School,K311,,,,,,0.0
265,2013-14,K190,,590 SHEFFIELD AVENUE CONSOLIDATED LOCATION,,1.0,1.0,1.0,2.0,0.0,5.0
266,2013-14,K191,17K191,P.S. 191 Paul Robeson,K191,1.0,1.0,1.0,2.0,0.0,5.0
267,2013-14,K192,20K192,P.S. 192 - The Magnet School for Math and Science,K192,0.0,1.0,0.0,1.0,0.0,2.0
268,2013-14,K193,22K193,P.S. 193 Gil Hodges,K193,2.0,0.0,0.0,2.0,0.0,4.0
269,2013-14,K194,22K194,P.S. 194 Raoul Wallenberg,K194,1.0,0.0,0.0,1.0,0.0,2.0
270,2013-14,K195,22K195,P.S. 195 Manhattan Beach,K195,0.0,0.0,0.0,0.0,0.0,0.0
271,2013-14,K319,14K319,P.S. 319,K319,0.0,0.0,0.0,0.0,0.0,0.0
272,2013-14,K196,14K196,P.S. 196 Ten Eyck,K196,,,,,,0.0
273,2013-14,K196,14K582,M.S. 582,K582,,,,,,0.0
274,2013-14,K196,,207 BUSHWICK AVENUE CONSOLIDATED LOCATION,,0.0,2.0,1.0,1.0,0.0,4.0
275,2013-14,K197,22K197,P.S. 197 - The Kings Highway Academy,K197,,,,,,0.0
276,2013-14,K197,22K381,I. S. 381,K381,,,,,,0.0
277,2013-14,K197,,1599 EAST  22 STREET CONSOLIDATED LOCATION,,0.0,2.0,1.0,1.0,0.0,4.0
278,2013-14,K198,22K198,P.S. 198 Brooklyn,K198,0.0,0.0,0.0,0.0,0.0,0.0
279,2013-14,K199,21K199,P.S. 199 Frederick Wachtel,K199,0.0,0.0,0.0,0.0,0.0,0.0
280,2013-14,K200,20K200,P.S. 200 Benson School,K200,0.0,1.0,0.0,1.0,0.0,2.0
281,2013-14,K201,20K201,J.H.S. 201 The Dyker Heights,K201,0.0,1.0,0.0,0.0,1.0,2.0
282,2013-14,K202,19K202,P.S. 202 Ernest S. Jenkyns,K202,,,,,,0.0
283,2013-14,K202,84K680      ,Achievement First Aspire Charter School,K680,,,,,,0.0
284,2013-14,K202,,982 HEGEMAN AVENUE CONSOLIDATED LOCATION,,1.0,2.0,13.0,2.0,1.0,19.0
285,2013-14,K203,22K203,P.S. 203 Floyd Bennett School,K203,2.0,3.0,1.0,2.0,2.0,10.0
286,2013-14,K204,20K204,P.S. 204 Vince Lombardi,K204,0.0,0.0,0.0,0.0,0.0,0.0
287,2013-14,K205,20K205,P.S. 205 Clarion,K205,0.0,0.0,0.0,0.0,0.0,0.0
288,2013-14,K206,22K206,P.S. 206 Joseph F Lamb,K206,1.0,1.0,1.0,1.0,1.0,5.0
289,2013-14,K207,22K207,P.S. 207 Elizabeth G. Leary,K207,0.0,0.0,0.0,0.0,0.0,0.0
290,2013-14,K209,21K209,P.S. 209 Margaret Mead,K209,0.0,0.0,0.0,0.0,0.0,0.0
291,2013-14,K210,17K394,M.S. K394,K394,,,,,,0.0
292,2013-14,K210,84K742      ,Explore Empower Charter School,K742,,,,,,0.0
293,2013-14,K210,,188 ROCHESTER AVENUE CONSOLIDATED LOCATION,,0.0,1.0,2.0,1.0,0.0,4.0
294,2013-14,K211,84K724      ,Leadership Prep Canarsie Charter School (Leadershi,K724,,,,,,0.0
295,2013-14,K211,18K211,I.S. 211 John Wilson,K211,,,,,,0.0
296,2013-14,K211,,1001 EAST 100 STREET CONSOLIDATED LOCATION,,0.0,3.0,3.0,2.0,1.0,9.0
297,2013-14,K212,21K212,P.S. 212 Lady Deborah Moody,K212,0.0,0.0,1.0,0.0,0.0,1.0
298,2013-14,K213,19K213,P.S. 213 New Lots,K213,0.0,2.0,4.0,2.0,0.0,8.0
299,2013-14,K214,19K214,P.S. 214 Michael Friedsam,K214,0.0,0.0,0.0,0.0,0.0,0.0
300,2013-14,K215,21K215,P.S. 215 Morris H. Weiss,K215,1.0,0.0,1.0,1.0,0.0,3.0
301,2013-14,K216,21K216,P.S. 216 Arturo Toscanini,K216,0.0,0.0,0.0,0.0,0.0,0.0
302,2013-14,K217,22K217,P.S. 217 Colonel David Marcus School,K217,1.0,1.0,0.0,1.0,1.0,4.0
303,2013-14,K218,19K683,"The School for Classics: An Academy of Thinkers, W",K683,,,,,,0.0
304,2013-14,K218,19K218,J.H.S. 218 James P. Sinnott,K218,,,,,,0.0
305,2013-14,K218,84K386      ,Invictus Preparatory Charter School,K386,,,,,,0.0
306,2013-14,K218,,370 FOUNTAIN AVENUE CONSOLIDATED LOCATION,,1.0,3.0,17.0,3.0,1.0,25.0
307,2013-14,K219,18K219,P.S. 219 Kennedy-King,K219,0.0,0.0,0.0,0.0,0.0,0.0
308,2013-14,K220,20K220,J.H.S. 220 John J. Pershing,K220,0.0,3.0,1.0,2.0,1.0,7.0
309,2013-14,K221,17K221,P.S. 221 Toussaint L'Ouverture,K221,,,,,,0.0
310,2013-14,K221,84K692      ,Citizens of the World Charter School New York 2 Cr,K692,,,,,,0.0
311,2013-14,K221,,791 EMPIRE BOULEVARD CONSOLIDATED LOCATION,,1.0,1.0,0.0,1.0,1.0,4.0
312,2013-14,K222,22K222,P.S. 222 Katherine R. Snyder,K222,0.0,0.0,0.0,0.0,0.0,0.0
313,2013-14,K223,20K609,Urban Assembly School for Criminal Justice,K609,,,,,,0.0
314,2013-14,K223,20K223,J.H.S. 223 The Montauk,K223,,,,,,0.0
315,2013-14,K223,,4200 16 AVENUE CONSOLIDATED LOCATION,,0.0,3.0,3.0,1.0,2.0,9.0
316,2013-14,K224,19K224,P.S. 224 Hale A. Woodruff,K224,0.0,4.0,6.0,1.0,2.0,13.0
317,2013-14,K345,19K345,P.S. 345 Patrolman Robert Bolden,K345,0.0,0.0,0.0,0.0,0.0,0.0
318,2013-14,K225,75K771,P.S. K771,K771,,,,,,0.0
319,2013-14,K225,21K225,P.S. K225 - The Eileen E. Zaglin,K225,,,,,,0.0
320,2013-14,K225,,1075 OCEAN VIEW AVENUE CONSOLIDATED LOCATION,,0.0,1.0,3.0,1.0,0.0,5.0
321,2013-14,K226,21K226,P.S. 226 Alfred De B.Mason,K226,0.0,0.0,0.0,0.0,0.0,0.0
322,2013-14,K227,20K227,J.H.S. 227 Edward B. Shallow,K227,0.0,1.0,6.0,0.0,1.0,8.0
323,2013-14,K228,21K228,I.S. 228 David A. Boody,K228,0.0,1.0,3.0,0.0,1.0,5.0
324,2013-14,K229,20K229,P.S. 229 Dyker,K229,0.0,0.0,0.0,0.0,0.0,0.0
325,2013-14,K230,15K230,P.S. 230 Doris L. Cohen,K230,0.0,0.0,0.0,0.0,0.0,0.0
326,2013-14,K232,18K598,Middle School of Marketing and Legal Studies,K598,,,,,,0.0
327,2013-14,K232,18K581,East Flatbush Community Research School,K581,,,,,,0.0
328,2013-14,K232,18K589,Arts & Media Preparatory Academy,K589,,,,,,0.0
329,2013-14,K232,,905 WINTHROP STREET CONSOLIDATED LOCATION,,2.0,15.0,4.0,6.0,6.0,33.0
330,2013-14,K233,18K233,P.S. 233 Langston Hughes,K233,1.0,0.0,0.0,0.0,1.0,2.0
331,2013-14,K234,22K234,J.H.S. 234 Arthur W. Cunningham,K234,0.0,4.0,8.0,1.0,3.0,16.0
332,2013-14,K235,18K235,P.S. 235 Lenox School,K235,0.0,0.0,0.0,0.0,0.0,0.0
333,2013-14,K236,22K236,P.S. 236 Mill Basin,K236,0.0,0.0,0.0,0.0,0.0,0.0
334,2013-14,K237,20K682,The Academy of Talented Scholars,K682,,,,,,0.0
335,2013-14,K237,20K686,Brooklyn School of Inquiry,K686,,,,,,0.0
336,2013-14,K237,,50 AVENUE P CONSOLIDATED LOCATION,,0.0,0.0,3.0,0.0,0.0,3.0
337,2013-14,K238,21K238,P.S. 238 Anne Sullivan,K238,0.0,2.0,1.0,1.0,1.0,5.0
338,2013-14,K282,13K282,P.S. 282 Park Slope,K282,1.0,2.0,2.0,3.0,0.0,8.0
339,2013-14,K239,21K239,Mark Twain I.S. 239 for the Gifted & Talented,K239,0.0,1.0,1.0,0.0,1.0,3.0
340,2013-14,K240,22K240,Andries Hudde,K240,2.0,6.0,6.0,0.0,5.0,19.0
341,2013-14,K241,17K241,P.S. 241 Emma L. Johnston,K241,0.0,0.0,0.0,0.0,0.0,0.0
342,2013-14,K242,18K635,Olympus Academy,K635,0.0,1.0,0.0,1.0,0.0,2.0
343,2013-14,K243,16K243,P.S. 243K- The Weeksville School,K243,,,,,,0.0
344,2013-14,K243,84K360      ,LAUNCH EXPEDITIONARY LEARNING CHARTER SCHOOL,K360,,,,,,0.0
345,2013-14,K243,,1580 DEAN STREET CONSOLIDATED LOCATION,,0.0,0.0,0.0,0.0,0.0,0.0
346,2013-14,K244,18K244,P.S. 244 Richard R. Green,K244,0.0,0.0,1.0,0.0,0.0,1.0
347,2013-14,K246,17K246,M.S. 246 Walt Whitman,K246,,,,,,0.0
348,2013-14,K246,84K726      ,Fahari Academy Charter School,K726,,,,,,0.0
349,2013-14,K246,88K993      ,ALC - MS 246,K993,,,,,,0.0
350,2013-14,K246,,72 VERONICA PLACE CONSOLIDATED LOCATION,,2.0,5.0,4.0,2.0,4.0,17.0
351,2013-14,K247,20K247,P.S. 247 Brooklyn,K247,0.0,0.0,1.0,0.0,0.0,1.0
352,2013-14,K249,17K249,P.S. 249 The Caton,K249,0.0,1.0,0.0,1.0,0.0,2.0
353,2013-14,K250,14K250,P.S. 250 George H. Lindsay,K250,0.0,0.0,0.0,0.0,0.0,0.0
354,2013-14,K251,22K251,P.S. 251 Paerdegat,K251,1.0,2.0,1.0,2.0,1.0,7.0
355,2013-14,K252,18K588,Middle School for Art and Philosophy,K588,,,,,,0.0
356,2013-14,K252,84K608      ,Kings Collegiate Charter School,K608,,,,,,0.0
357,2013-14,K252,,1084 LENOX ROAD CONSOLIDATED LOCATION,,2.0,0.0,0.0,0.0,2.0,4.0
358,2013-14,K253,21K253,P.S. 253,K253,0.0,0.0,0.0,0.0,0.0,0.0
359,2013-14,K254,22K254,P.S. 254 Dag Hammarskjold,K254,0.0,0.0,0.0,0.0,0.0,0.0
360,2013-14,K255,22K255,P.S. 255 Barbara Reing School,K255,0.0,0.0,1.0,0.0,0.0,1.0
361,2013-14,K256,13K256,P.S. 256 Benjamin Banneker,K256,0.0,1.0,1.0,0.0,1.0,3.0
362,2013-14,K257,14K257,P.S. 257 John F. Hylan,K257,0.0,2.0,0.0,2.0,0.0,4.0
363,2013-14,K258,75K140,P.S. K140,K140,,,,,,0.0
364,2013-14,K258,84K517      ,Leadership Prep Bedford Stuyvesant Charter School,K517,,,,,,0.0
365,2013-14,K258,88K983      ,ALC - MS 258,K983,,,,,,0.0
366,2013-14,Q079,25Q079,P.S. 079 Francis Lewis,Q079,1.0,0.0,0.0,1.0,0.0,2.0
